1136,9,495.63,23.9
1137,8,187.19,37.82
1138,1,81.48,5.87
1139,5,241.61,19.2


1140,5,244.5,37.02
1141,1,74.8,29.75
1142,3,102.47,48.7
1143,9,208.15,34.29
1144,9,430.38,44.54
1145,3,160.99,17.28
1146,6,283.47,34.85
1147,5,97.47,26.62
1148,6,284.98,18.23
1149,8,342.76,39.15


1150,6,199.62,8.66
1151,2,163.27,23.4
1152,4,278.28,18.37
1153,4,299.85,31.62
1154,4,120.77,48.28
1155,4,267.88,16.22
1156,6,497.11,8.38
1157,8,85.55,45.32
1158,3,170.44,14.44
1159,10,360.92,4.66


1160,5,52.35,48.6
1161,3,304.04,39.76
1162,6,396.49,46.41
1163,1,166.92,38.84
1164,4,355.23,27.33
1165,4,316.75,45.1
1166,6,92.93,20.69
1167,2,443.04,38.71
1168,3,319.47,10.07
1169,5,244.26,47.18


1170,2,135.75,27.01
1171,5,426.52,14.2
1172,4,210.22,13.58
1173,4,225.78,16.35
1174,2,436.08,47.99
1175,3,273.3,18.12
1176,7,349.52,19.22
1177,5,271.6,6.65
1178,4,162.72,22.83
1179,3,210.11,33.72


1180,7,316.89,44.82
1181,7,142.19,41.02
1182,6,110.66,33.5
1183,1,431.53,10.27
1184,3,315.21,6.66
1185,2,272.14,7.25
1186,3,339.96,3.12
1187,6,164.96,32.7
1188,10,84.26,45.25
1189,3,342.59,15.51


1190,10,69.86,21.21
1191,4,201.59,44.73
1192,4,283.6,10.99
1193,10,79.32,32.48
1194,7,361.91,47.88
1195,8,75.46,27.53
1196,10,177.84,19.53
1197,9,359.98,23.02
1198,8,236.78,34.89
1199,3,53.73,29.49


1200,6,334.38,1.61
1201,10,243.27,7.97
1202,4,439.87,17.97
1203,9,415.84,9.51
1204,10,181.42,34.46
1205,3,298.82,2.27
1206,3,280.17,30.43
1207,1,88.56,25.98
1208,10,70.42,11.06
1209,6,487.13,39.14


1210,5,498.02,36.86
1211,5,66.1,35.17
1212,9,205.41,21.11
1213,6,348.89,31.63
1214,8,364.83,16.35
1215,7,258.54,30.35
1216,9,91.21,43.39
1217,7,320.64,20.44
1218,2,97.44,17.35
1219,8,471.1,2.2


1220,4,237.49,24.57
1221,2,264.55,43.62
1222,1,354.26,4.32
1223,5,312.2,11.93
1224,7,95.05,8.29
1225,7,182.77,45.65
1226,3,367.89,14.32
1227,1,487.49,12.4
1228,10,63.89,36.03
1229,1,347.43,9.5


1230,7,53.22,33.65
1231,4,373.8,36.87
1232,8,406.01,6.94
1233,3,436.26,36.35
1234,5,81.04,43.19
1235,1,52.5,12.4
1236,1,172.26,32.77
1237,4,163.7,15.01
1238,4,291.28,16.97
1239,1,437.49,37.34


1240,10,375.56,17.38
1241,5,253.76,45.09
1242,5,305.96,12.9
1243,4,154.05,12.21
1244,2,289.25,30.46
1245,4,120.76,21.47
1246,9,403.0,45.84
1247,9,308.33,20.32
1248,5,410.01,22.52
1249,9,90.29,11.07


1250,7,172.54,43.26
1251,6,331.08,22.89
1252,7,333.67,40.83
1253,9,266.74,25.19
1254,1,154.92,26.17
1255,5,356.4,13.71
1256,8,299.22,30.03
1257,8,259.45,12.77
1258,1,103.98,45.95
1259,7,136.37,21.01


1260,2,81.7,23.21
1261,6,398.35,40.91
1262,4,365.05,45.25
1263,10,178.91,12.1
1264,6,52.24,35.71
1265,9,482.9,19.44
1266,7,494.87,18.1
1267,3,308.11,38.62
1268,5,326.76,24.06
1269,1,101.81,6.96


1270,5,433.42,27.14
1271,10,426.15,30.47
1272,7,245.61,26.67
1273,9,271.67,20.04
1274,6,177.54,44.83
1275,6,367.03,25.23
1276,8,180.66,21.72
1277,10,85.1,22.42
1278,3,456.33,45.38
1279,1,312.5,31.1


1280,2,216.8,12.37
1281,4,220.66,35.78
1282,9,384.62,1.19
1283,1,347.08,27.38
1284,9,458.98,41.06
1285,3,335.55,21.46
1286,6,158.21,2.95
1287,6,253.75,19.23
1288,6,282.85,39.94
1289,8,476.47,48.14


1290,7,427.53,32.67
1291,10,205.2,27.64
1292,7,276.17,16.59
1293,7,364.07,21.97
1294,9,468.34,2.37
1295,2,188.02,8.61
1296,7,365.83,18.11
1297,9,399.7,46.89
1298,7,124.81,34.84
1299,2,416.98,15.61


1300,6,132.31,28.52
1301,8,414.24,1.16
1302,8,300.49,8.79
1303,5,53.34,21.39
1304,1,169.89,27.18
1305,8,405.62,34.35
1306,2,408.16,23.95
1307,1,299.34,42.83
1308,9,82.25,44.14
1309,4,347.98,37.77


1310,4,64.69,25.07
1311,7,482.93,44.32
1312,2,441.04,25.71
1313,10,449.78,15.61
1314,9,395.25,21.24
1315,10,154.17,13.84
1316,3,331.68,10.6
1317,8,354.12,40.63
1318,5,160.86,15.93
1319,3,426.2,1.94


1320,2,338.47,44.08
1321,5,283.32,37.65
1322,4,145.81,17.88
1323,8,398.64,42.81
1324,2,159.09,39.59
1325,7,443.81,40.31
1326,5,420.34,32.47
1327,2,491.57,29.87
1328,9,134.33,34.92
1329,9,379.63,2.67


1330,2,194.49,24.64
1331,1,412.61,34.68
1332,4,229.19,20.15
1333,1,71.6,3.14
1334,5,124.89,32.41
1335,10,493.34,46.29
1336,5,131.91,30.17
1337,5,351.65,24.6
1338,2,282.98,11.87
1339,2,82.16,31.39


1340,9,75.66,17.73
1341,2,384.84,26.41
1342,10,223.79,45.19
1343,8,259.72,36.76
1344,9,271.86,3.18
1345,3,97.22,29.67
1346,2,346.04,21.6
1347,5,191.62,46.44
1348,7,319.79,45.92
1349,9,362.31,12.68


1350,6,354.0,12.79
1351,10,314.47,22.77
1352,8,412.86,35.51
1353,6,355.46,27.52
1354,6,206.41,2.8
1355,8,313.66,30.76
1356,7,273.27,1.36
1357,1,183.08,16.94
1358,8,436.13,12.78
1359,4,146.65,6.2


1360,7,165.78,43.11
1361,6,420.15,22.1
1362,6,277.51,2.65
1363,6,359.22,21.99
1364,8,140.54,18.62
1365,10,428.82,15.84
1366,8,247.17,8.73
1367,2,418.3,13.32
1368,1,199.12,17.44
1369,8,138.06,2.56


1370,1,364.29,19.33
1371,4,283.27,26.72
1372,2,166.83,5.14
1373,5,435.37,38.47
1374,7,200.25,11.04
1375,4,81.76,48.15
1376,10,479.7,2.87
1377,10,121.24,13.71
1378,8,302.72,27.56
1379,4,472.05,9.87


1380,2,475.03,34.55
1381,9,111.85,9.78
1382,4,194.98,20.9
1383,1,147.4,16.42
1384,7,255.75,3.25
1385,8,305.76,44.15
1386,4,163.78,49.01
1387,6,178.51,33.76
1388,9,137.44,27.33
1389,8,435.17,13.08


1390,6,157.18,19.63
1391,6,486.02,35.95
1392,8,370.74,12.8
1393,1,260.71,48.05
1394,2,208.52,23.71
1395,4,205.36,28.01
1396,4,398.52,39.89
1397,7,209.45,24.37
1398,3,83.68,23.83
1399,9,445.73,47.85


1400,10,403.69,47.14
1401,9,486.21,17.88
1402,2,139.76,11.27
1403,5,156.52,29.87
1404,5,431.86,23.93
1405,10,199.37,40.36
1406,3,288.35,24.48
1407,2,110.79,43.36
1408,4,319.49,39.44
1409,10,110.57,19.72


1410,9,128.78,16.45
1411,7,267.3,7.81
1412,10,132.25,9.13
1413,5,149.57,16.5
1414,5,146.68,14.24
1415,6,478.39,8.13
1416,8,240.17,1.67
1417,3,166.78,18.5
1418,10,247.48,38.24
1419,2,141.0,42.07


1420,2,493.6,41.55
1421,7,422.04,43.92
1422,2,179.08,2.38
1423,3,105.57,8.3
1424,9,279.35,12.19
1425,2,105.92,25.89
1426,10,446.31,43.59
1427,3,332.06,46.05
1428,2,499.88,9.37
1429,10,410.64,37.83


1430,4,214.44,39.13
1431,4,377.56,31.0
1432,9,130.46,10.91
1433,5,185.42,15.2
1434,5,439.19,48.32
1435,10,463.33,47.61
1436,5,160.28,42.27
1437,3,80.77,33.93
1438,6,249.49,28.21
1439,6,151.8,41.79


1440,7,73.89,42.78
1441,3,480.27,28.15
1442,3,437.51,17.04
1443,4,272.2,5.23
1444,8,154.83,21.83
1445,10,169.33,38.14
1446,1,299.47,42.59
1447,7,325.13,46.52
1448,3,322.75,22.5
1449,4,174.01,43.62


1450,2,219.88,10.87
1451,2,150.93,22.16
1452,4,81.19,49.96
1453,6,439.43,1.5
1454,4,420.9,26.77
1455,10,346.53,27.79
1456,6,298.67,22.25
1457,4,190.08,20.57
1458,10,322.57,46.78
1459,9,465.12,24.9


1460,8,475.58,33.3
1461,7,109.92,30.08
1462,1,249.48,44.38
1463,1,350.21,31.99
1464,2,348.25,41.21
1465,6,128.4,23.66
1466,4,412.14,47.77
1467,1,221.38,18.66
1468,9,479.06,39.73
1469,7,166.98,24.33


1470,5,488.37,12.69
1471,5,93.69,27.82
1472,8,189.04,41.94
1473,9,101.09,23.32
1474,4,310.16,30.61
1475,3,293.97,28.92
1476,3,329.26,19.24
1477,1,486.2,44.66
1478,2,105.05,45.48
1479,6,395.64,13.6


1480,8,316.9,4.3
1481,9,316.56,45.67
1482,3,400.98,19.69
1483,10,222.23,11.12
1484,5,92.16,30.08
1485,3,150.37,20.41
1486,5,172.95,37.81
1487,8,254.83,40.46
1488,2,262.45,36.14
1489,8,207.58,34.87


1490,8,265.54,22.45
1491,9,249.08,49.04
1492,5,359.65,12.08
1493,8,359.79,23.13
1494,4,381.58,12.41
1495,7,346.98,31.87
1496,10,495.11,17.85
1497,3,307.79,20.39
1498,6,145.72,29.23
1499,4,154.1,19.98


1500,4,224.14,28.15
1501,5,180.16,37.58
1502,7,77.88,20.76
1503,1,62.8,23.32
1504,6,407.84,24.66
1505,5,69.72,16.21
1506,6,238.09,29.24
1507,8,73.84,9.01
1508,10,405.16,18.47
1509,10,485.74,3.59


1510,5,122.31,19.82
1511,3,142.91,19.86
1512,4,273.01,4.65
1513,3,368.93,40.99
1514,8,335.69,31.18
1515,7,292.84,14.01
1516,6,399.27,21.92
1517,9,163.5,40.36
1518,3,314.82,28.65
1519,10,103.86,8.89


1520,4,465.25,49.52
1521,3,154.65,47.88
1522,8,84.9,30.03
1523,6,390.0,37.39
1524,1,233.14,22.78
1525,6,217.4,29.91
1526,5,400.96,26.66
1527,1,322.27,15.57
1528,5,331.89,49.42
1529,8,180.76,44.47


1530,1,444.24,26.32
1531,4,108.54,47.51
1532,4,307.81,6.18
1533,4,423.14,4.16
1534,10,454.43,30.9
1535,2,275.37,4.7
1536,2,301.87,28.75
1537,2,139.14,44.23
1538,7,375.88,17.57
1539,8,309.85,43.08


1540,1,119.32,31.11
1541,8,367.21,35.01
1542,1,445.82,34.3
1543,4,355.81,18.66
1544,3,245.7,18.06
1545,7,363.1,33.01
1546,9,120.07,27.14
1547,2,281.78,12.98
1548,6,301.66,16.85
1549,1,462.1,35.0


1550,5,396.15,28.75
1551,4,425.09,8.74
1552,8,318.57,21.03
1553,5,425.85,15.72
1554,5,357.57,28.55
1555,10,315.22,47.17
1556,10,332.72,31.94
1557,10,104.4,3.9
1558,7,425.44,42.16
1559,3,52.36,19.46


1560,10,164.37,49.33
1561,2,132.79,34.61
1562,6,433.03,9.85
1563,2,423.25,25.19
1564,2,494.63,6.96
1565,3,337.48,41.77
1566,5,114.93,43.46
1567,1,386.81,11.4
1568,10,224.08,6.25
1569,3,422.67,14.34


1570,2,208.41,15.26
1571,4,380.99,12.63
1572,6,419.85,18.62
1573,2,191.38,13.63
1574,3,463.75,35.22
1575,9,279.55,10.89
1576,9,477.42,19.72
1577,5,449.03,25.21
1578,7,349.5,45.63
1579,9,140.21,40.58


1580,4,257.55,6.36
1581,5,104.25,25.23
1582,7,397.66,7.18
1583,5,309.04,17.07
1584,9,192.84,25.09
1585,9,210.75,2.03
1586,9,465.04,21.38
1587,6,399.18,9.96
1588,6,455.69,41.38
1589,9,305.48,21.54


1590,6,98.2,40.61
1591,4,330.99,27.85
1592,5,107.08,1.48
1593,1,295.94,49.8
1594,6,311.66,46.73
1595,7,56.85,13.21
1596,2,145.18,19.92
1597,10,292.32,45.34
1598,1,411.6,34.73
1599,8,411.22,35.37


1600,7,258.4,26.62
1601,7,388.21,35.97
1602,10,319.96,19.84
1603,9,477.92,25.31
1604,3,367.68,49.99
1605,1,213.25,20.44
1606,9,109.05,15.35
1607,2,173.69,45.04
1608,7,431.45,6.96
1609,10,491.25,36.38


1610,10,316.34,7.73
1611,5,249.14,7.38
1612,3,255.14,32.86
1613,5,246.84,2.36
1614,9,128.94,2.05
1615,2,165.25,19.71
1616,1,58.45,19.47
1617,1,277.03,48.23
1618,7,130.77,12.58
1619,2,213.76,5.7


1620,10,331.5,20.35
1621,7,485.13,24.18
1622,10,396.25,23.04
1623,9,248.49,23.97
1624,10,93.7,24.58
1625,6,415.42,44.55
1626,6,183.64,46.16
1627,3,239.96,16.57
1628,5,287.18,12.86
1629,2,178.55,44.49


1630,5,205.8,20.06
1631,7,316.63,35.23
1632,4,64.13,33.59
1633,1,303.77,22.17
1634,8,98.83,27.86
1635,3,119.96,33.73
1636,1,154.0,33.48
1637,2,375.94,35.11
1638,1,444.67,4.87
1639,3,491.25,8.38


1640,9,165.71,24.38
1641,5,400.49,48.07
1642,1,87.06,7.12
1643,6,330.3,27.12
1644,2,141.29,29.14
1645,4,332.39,14.29
1646,7,77.38,29.69
1647,2,479.45,6.13
1648,2,255.28,10.86
1649,9,270.32,22.72


1650,8,59.15,33.97
1651,9,51.26,30.73
1652,7,417.17,42.29
1653,9,284.34,5.34
1654,8,407.84,11.71
1655,10,67.1,21.99
1656,6,129.48,49.43
1657,10,313.44,32.56
1658,8,199.01,39.58
1659,7,97.96,31.29


1660,3,327.48,32.82
1661,5,105.99,42.8
1662,7,344.08,7.98
1663,5,430.8,41.57
1664,1,385.24,27.84
1665,3,167.65,8.33
1666,7,236.41,47.23
1667,4,434.17,48.21
1668,10,76.61,45.27
1669,2,467.47,40.93


1670,10,375.04,32.89
1671,7,178.36,24.79
1672,1,312.56,24.69
1673,4,60.74,11.92
1674,7,99.58,1.14
1675,8,328.95,43.7
1676,10,66.35,29.29
1677,4,167.67,36.08
1678,7,70.67,34.82
1679,8,105.04,40.48


1680,6,273.83,48.89
1681,2,182.17,10.43
1682,10,464.95,20.02
1683,9,121.31,6.27
1684,6,400.0,7.28
1685,4,151.36,36.36
1686,9,321.62,37.77
1687,6,307.32,23.82
1688,3,147.41,45.01
1689,3,410.31,24.75


1690,3,199.24,43.96
1691,10,243.05,2.93
1692,2,415.46,37.05
1693,10,130.96,29.44
1694,9,447.95,4.6
1695,7,419.83,40.52
1696,6,135.72,7.5
1697,3,377.47,46.77
1698,6,163.82,3.34
1699,8,75.4,37.46


1700,10,196.09,15.41
1701,6,475.55,7.45
1702,1,198.45,21.11
1703,4,430.58,40.88
1704,1,82.89,23.2
1705,6,398.69,47.39
1706,8,210.64,29.39
1707,10,405.39,17.97
1708,5,81.02,42.94
1709,8,254.98,29.49


1710,1,82.93,31.64
1711,4,430.86,47.05
1712,9,237.41,30.62
1713,8,400.17,10.75
1714,5,70.99,16.8
1715,6,322.21,7.61
1716,10,242.35,47.8
1717,3,418.47,41.35
1718,3,412.71,6.96
1719,3,475.4,46.34


1720,2,130.4,25.06
1721,6,360.95,29.01
1722,4,474.43,38.53
1723,3,476.37,24.4
1724,4,218.54,1.33
1725,10,450.7,18.4
1726,9,375.69,3.6
1727,5,59.56,2.84
1728,7,333.69,27.45
1729,4,332.74,8.05


1730,6,121.84,38.82
1731,5,140.39,17.9
1732,6,409.39,46.18
1733,6,390.3,30.16
1734,8,442.79,29.27
1735,9,59.62,44.88
1736,3,240.96,29.98
1737,4,139.43,20.29
1738,2,245.98,37.27
1739,7,326.7,16.51


1740,6,81.43,33.16
1741,9,335.51,13.48
1742,10,266.04,38.69
1743,7,401.21,42.81
1744,2,442.68,46.52
1745,5,149.16,18.07
1746,4,284.16,39.54
1747,6,430.94,8.32
1748,10,417.96,33.64
1749,4,84.75,31.41


1750,5,59.53,19.31
1751,9,182.77,49.21
1752,7,150.63,11.71
1753,10,263.35,28.0
1754,5,160.64,45.83
1755,7,427.17,23.12
1756,7,150.2,33.32
1757,2,236.24,8.68
1758,2,167.87,12.42
1759,4,77.55,12.24


1760,7,267.66,45.4
1761,3,161.62,12.03
1762,6,463.43,18.21
1763,8,109.05,18.54
1764,10,487.16,44.84
1765,1,396.08,43.59
1766,4,491.73,42.71
1767,6,196.25,45.75
1768,2,340.87,20.38
1769,10,286.87,35.32


1770,5,185.23,43.39
1771,1,206.6,22.03
1772,10,173.53,27.69
1773,6,184.55,11.61
1774,4,427.28,19.11
1775,4,64.87,13.59
1776,3,166.07,15.31
1777,10,288.06,45.96
1778,2,124.54,34.66
1779,7,278.0,14.56


1780,4,201.02,24.2
1781,9,301.27,10.76
1782,3,175.59,35.48
1783,6,421.94,21.79
1784,8,156.41,46.04
1785,8,330.8,29.63
1786,1,80.73,9.5
1787,6,456.27,46.64
1788,4,192.63,6.2
1789,2,185.73,34.89


1790,2,276.12,45.44
1791,10,296.88,46.79
1792,5,401.05,46.84
1793,1,68.18,30.1
1794,6,419.25,1.44
1795,9,290.65,8.18
1796,1,485.79,46.99
1797,10,248.02,2.85
1798,1,336.14,48.47
1799,10,347.25,26.5


1800,3,149.54,27.06
1801,2,367.37,5.74
1802,2,359.44,12.65
1803,4,102.26,40.42
1804,6,104.73,20.77
1805,3,310.38,42.23
1806,2,111.16,34.57
1807,3,411.85,44.83
1808,2,465.6,3.85
1809,4,268.85,21.2


1810,6,226.39,48.14
1811,1,243.32,23.46
1812,3,406.54,11.32
1813,6,404.66,23.94
1814,6,167.11,44.2
1815,5,431.84,43.44
1816,10,440.16,1.42
1817,4,407.01,44.11
1818,5,63.85,48.6
1819,3,315.0,40.78


1820,6,473.38,41.42
1821,10,185.73,11.27
1822,4,206.27,44.65
1823,9,325.44,27.6
1824,5,323.16,28.34
1825,1,313.15,41.23
1826,5,299.76,12.17
1827,10,432.91,7.86
1828,1,51.46,15.68
1829,3,318.39,19.14


1830,5,422.59,26.48
1831,9,117.71,32.93
1832,7,298.03,36.6
1833,10,210.15,47.65
1834,4,408.91,49.12
1835,8,278.37,2.02
1836,5,406.0,36.71
1837,10,301.14,38.63
1838,10,230.68,42.94
1839,4,181.78,35.02


1840,8,312.82,31.03
1841,7,280.51,8.35
1842,2,229.19,38.64
1843,5,85.75,5.25
1844,10,313.6,22.38
1845,3,484.38,49.6
1846,10,218.36,40.69
1847,4,419.62,40.56
1848,6,215.05,20.75
1849,4,415.47,21.0


1850,10,412.58,6.01
1851,10,432.99,17.26
1852,1,244.74,43.9
1853,7,369.53,26.22
1854,7,107.47,41.73
1855,1,465.71,26.3
1856,6,456.77,29.93
1857,4,447.34,14.28
1858,5,375.75,39.89
1859,8,159.17,17.27


1860,6,355.75,22.4
1861,1,74.55,9.39
1862,8,376.95,39.98
1863,6,419.98,1.36
1864,2,289.04,42.78
1865,5,449.95,9.94
1866,10,333.76,42.17
1867,2,303.27,49.93
1868,9,112.61,25.68
1869,2,328.77,47.44


1870,1,354.41,15.6
1871,8,360.84,43.98
1872,8,189.0,31.98
1873,5,96.5,41.78
1874,5,477.69,47.81
1875,5,244.57,48.49
1876,8,378.07,36.78
1877,10,304.84,29.94
1878,1,185.24,20.52
1879,2,413.64,5.9


1880,3,311.16,45.99
1881,3,119.65,42.8
1882,10,485.28,26.63
1883,4,436.95,30.23
1884,7,175.27,41.92
1885,3,180.4,32.36
1886,4,139.96,12.12
1887,2,452.79,28.26
1888,7,187.26,25.42
1889,1,295.96,28.4


1890,3,169.69,39.77
1891,9,360.63,23.54
1892,4,57.8,48.55
1893,6,489.69,19.94
1894,2,222.48,17.84
1895,6,404.83,3.88
1896,5,167.34,6.47
1897,3,62.73,38.1
1898,2,77.35,4.78
1899,3,253.04,45.24


1900,8,176.68,34.28
1901,6,87.12,17.68
1902,2,114.89,37.57
1903,2,439.56,1.77
1904,3,264.63,35.42
1905,2,447.48,31.21
1906,6,272.38,21.79
1907,5,148.14,30.4
1908,7,282.08,18.46
1909,2,168.4,43.38


1910,2,272.57,30.98
1911,3,239.82,21.28
1912,9,292.41,37.58
1913,6,201.64,1.56
1914,10,208.91,29.53
1915,3,264.68,19.11
1916,9,211.6,29.71
1917,4,221.36,39.48
1918,4,428.39,10.41
1919,4,169.83,11.16


1920,1,393.53,11.58
1921,2,406.01,37.16
1922,10,74.02,35.58
1923,1,120.7,29.31
1924,1,248.87,17.85
1925,5,310.09,46.48
1926,2,444.4,32.86
1927,10,82.62,14.47
1928,4,442.06,23.64
1929,10,62.78,1.75


1930,4,136.0,10.1
1931,3,488.4,45.07
1932,5,266.31,32.28
1933,5,198.88,36.84
1934,9,182.87,46.34
1935,9,91.54,5.18
1936,10,229.85,14.1
1937,9,400.7,23.28
1938,7,172.18,39.47
1939,2,351.76,32.12


1940,9,53.19,20.41
1941,10,336.81,26.81
1942,6,284.01,23.91
1943,1,423.03,47.6
1944,7,389.69,23.55
1945,6,298.21,30.22
1946,6,225.41,10.35
1947,2,70.83,31.91
1948,10,357.77,7.82
1949,4,102.07,7.73


1950,7,173.84,5.22
1951,1,68.74,3.16
1952,1,181.34,10.86
1953,1,168.84,34.01
1954,9,272.69,39.22
1955,4,461.57,3.35
1956,2,85.32,46.55
1957,1,459.48,25.64
1958,8,440.44,46.28
1959,8,309.7,28.46


1960,4,310.5,48.9
1961,9,448.02,25.03
1962,8,303.75,12.22
1963,9,453.61,17.21
1964,10,84.65,13.54
1965,8,50.8,43.17
1966,7,106.9,20.91
1967,6,417.66,29.87
1968,7,378.77,7.24
1969,5,225.02,45.58


1970,3,202.86,34.48
1971,8,369.09,11.68
1972,8,187.67,29.82
1973,9,357.9,40.92
1974,1,55.17,30.21
1975,2,367.1,47.26
1976,8,392.03,40.69
1977,10,59.73,43.79
1978,10,434.43,39.88
1979,2,473.98,12.51


1980,8,185.23,19.61
1981,1,343.66,10.6
1982,6,264.95,41.7
1983,5,250.08,48.53
1984,7,471.38,20.29
1985,6,437.79,29.51
1986,4,420.47,37.51
1987,6,339.64,36.77
1988,4,63.5,18.9
1989,5,298.29,43.36


1990,7,435.47,45.0
1991,1,326.3,24.55
1992,9,63.59,48.14
1993,3,194.48,2.92
1994,8,328.39,49.92
1995,5,117.35,29.56
1996,8,445.84,16.02
1997,7,282.74,32.51
1998,7,337.86,29.6
1999,5,252.61,27.27


2000,3,81.04,13.68
2001,5,288.23,39.24
2002,6,206.79,34.57
2003,8,111.46,19.42
2004,5,362.06,11.57
2005,5,313.07,27.9
2006,2,125.41,49.83
2007,3,264.45,21.02
2008,10,383.17,16.35
2009,6,177.37,38.64


2010,1,170.54,22.96
2011,8,485.67,43.33
2012,9,56.05,25.95
2013,8,245.82,43.53
2014,3,68.16,39.92
2015,1,485.38,49.77
2016,1,118.9,37.25
2017,5,335.59,3.21
2018,8,193.97,25.41
2019,7,83.26,37.83


2020,9,178.25,13.0
2021,8,158.49,27.19
2022,10,293.68,3.94
2023,7,354.46,28.62
2024,3,119.44,37.52
2025,4,377.65,45.22
2026,9,140.96,20.55
2027,4,192.13,30.19
2028,3,217.7,1.73
2029,10,430.77,21.63


2030,3,191.91,30.14
2031,7,216.84,9.76
2032,3,91.38,25.22
2033,10,57.33,26.48
2034,10,375.41,37.38
2035,9,409.17,15.46
2036,3,193.6,37.35
2037,6,216.82,49.03
2038,9,194.27,12.39
2039,2,356.92,48.28


2040,9,278.14,39.49
2041,3,375.46,24.68
2042,5,381.32,21.14
2043,4,340.51,43.0
2044,1,361.67,37.34
2045,7,140.25,36.15
2046,5,374.29,47.72
2047,10,102.11,19.31
2048,4,56.74,18.76
2049,10,125.22,2.57


2050,1,143.65,32.25
2051,4,114.36,9.09
2052,5,249.12,16.25
2053,2,488.0,3.88
2054,10,387.24,6.7
2055,7,492.14,49.33
2056,4,404.56,33.83
2057,5,266.26,38.84
2058,2,417.74,30.08
2059,4,247.07,49.75


2060,4,441.77,34.3
2061,9,245.72,34.41
2062,4,427.24,13.25
2063,8,201.01,16.68
2064,4,262.62,7.34
2065,3,138.37,24.75
2066,2,126.93,6.54
2067,9,407.1,15.06
2068,4,104.25,27.72
2069,9,51.32,44.89


2070,1,485.98,29.81
2071,2,111.03,45.36
2072,2,495.48,21.89
2073,4,416.01,15.99
2074,7,180.44,10.66
2075,7,63.13,4.74
2076,3,435.12,42.61
2077,2,216.29,3.0
2078,2,412.32,17.15
2079,4,280.39,43.41


2080,9,261.27,48.1
2081,1,372.3,24.57
2082,7,322.1,35.61
2083,9,260.84,23.51
2084,3,295.95,43.6
2085,9,349.05,22.92
2086,8,277.27,15.65
2087,8,456.02,15.01
2088,10,140.83,46.76
2089,2,281.9,36.78


2090,9,463.44,2.49
2091,4,181.5,1.78
2092,7,462.86,42.11
2093,4,82.76,20.87
2094,6,204.07,47.06
2095,8,79.25,3.38
2096,4,344.82,31.99
2097,10,250.84,26.7
2098,3,209.07,45.52
2099,7,76.46,7.62


2100,10,337.09,9.32
2101,8,471.55,15.14
2102,6,411.37,36.46
2103,8,218.69,15.84
2104,6,159.71,4.28
2105,5,365.52,7.95
2106,2,288.96,48.13
2107,10,463.63,27.84
2108,6,234.0,22.29
2109,2,275.52,17.9


2110,1,243.76,6.37
2111,7,270.16,20.47
2112,3,85.93,27.54
2113,10,423.37,14.36
2114,4,79.81,32.68
2115,5,103.55,32.08
2116,7,448.48,17.35
2117,7,359.58,16.61
2118,9,399.9,30.03
2119,1,201.97,32.49


2120,7,125.09,12.05
2121,5,273.09,40.02
2122,7,376.78,22.81
2123,9,426.38,22.42
2124,9,404.77,34.89
2125,10,283.23,33.5
2126,1,205.81,2.75
2127,4,365.24,43.42
2128,2,161.5,2.91
2129,10,180.56,23.21


2130,1,375.06,45.96
2131,2,418.49,14.1
2132,3,78.49,43.96
2133,7,453.46,30.66
2134,6,51.44,30.52
2135,1,336.52,38.17
2136,10,79.56,13.37
2137,3,378.12,34.29
2138,9,70.87,25.93
2139,8,272.27,34.5


2140,4,298.65,13.44
2141,9,66.71,8.27
2142,8,404.01,45.43
2143,9,372.21,19.52
2144,9,131.42,38.6
2145,5,475.28,48.76
2146,8,152.04,43.96
2147,2,302.81,16.08
2148,4,466.78,25.45
2149,9,481.68,44.67


2150,7,443.17,44.28
2151,1,353.11,8.56
2152,9,141.97,11.21
2153,9,110.04,3.54
2154,7,206.18,25.9
2155,4,106.49,40.81
2156,1,319.35,48.35
2157,2,419.34,8.73
2158,2,454.83,23.31
2159,1,51.15,5.37


2160,3,233.41,46.15
2161,4,111.75,10.68
2162,9,376.7,34.69
2163,6,61.61,32.64
2164,8,120.58,4.66
2165,1,242.37,33.51
2166,1,221.6,3.38
2167,4,432.08,11.25
2168,5,349.12,42.17
2169,9,306.91,6.87


2170,5,128.26,22.59
2171,1,156.63,18.03
2172,10,302.32,31.31
2173,1,485.48,21.38
2174,9,239.28,24.6
2175,1,287.32,18.37
2176,7,275.1,21.62
2177,9,452.23,9.13
2178,4,446.93,39.09
2179,5,337.7,26.78


2180,10,50.37,3.89
2181,9,378.18,14.26
2182,4,181.15,43.65
2183,5,128.3,49.86
2184,5,458.33,37.84
2185,3,102.18,7.55
2186,8,131.95,45.9
2187,6,421.52,13.73
2188,6,282.61,14.32
2189,2,214.87,36.04


2190,9,374.67,6.71
2191,9,59.34,7.95
2192,5,69.83,1.53
2193,1,84.1,29.98
2194,5,184.16,31.18
2195,7,91.26,22.49
